merchant_name,txn_count
"Brewer, Maxwell and Morton",1
"Johnson, Jennings and Gilbert",1
"White, Marshall and Hansen",1
"Johnson, Rosario and Carpenter",1
"Cunningham, Mitchell and Frey",1
"Williams, Brennan and Jimenez",1
"Perez, Carpenter and Wiggins",1
"Montgomery, Kirby and Miller",1
"Cochran, Ballard and Green",1
"Rodriguez, Jones and Hobbs",1
"Gonzales, Owens and Turner",1
"Rogers, Macias and Nelson",1
"Duran, Hernandez and Newton",1
"Hansen, Santos and Miller",1
"Johnston, Tran and Andersen",1
"Johnson, Smith and Bentley",1
"Chandler, Alvarez and Valencia",1
"Sweeney, Daniels and Thomas",1
"Chambers, Forbes and Chandler",1
"Blackburn, Griffin and Olson",1
"Aguilar, Mitchell and Richards",1
"Brown, Bailey and Goodwin",1
"Schneider, Wilson and Warner",1
"Clarke, Martin and Campbell",1
"Houston, Gutierrez and Robinson",1
"Escobar, Jefferson and Sandoval",1
"Kennedy, Lewis and Wheeler",1
"Ramsey, Hamilton and Maldonado",1
"Wright, Anderson and Smith",1
"Kennedy, Boyle and Martin",1
"Benjamin, Velasquez and Meyer",1
"Spencer, Bailey and White",1
"Richardson, Bradley and David",1
"Lawrence, Moreno and Chen",1
"Lyons, Patrick and Miller",1
"Simpson, Martinez and Williamson",1
"Martin, Roberson and Harris",1
"Ramsey, Peterson and Allison",1
"Ramirez, Chavez and Hernandez",1
"Campbell, Diaz and Hodges",1
"Miller, Wilkinson and Martinez",1
"Navarro, Cowan and Francis",1
"Santos, Cooper and Martinez",1
"Williams, Logan and Mullins",1
"Brown, Gallagher and French",1
"Roberts, Morgan and Price",1
"King, Moore and Castaneda",1
"Copeland, Mckenzie and Peters",1
"Allen, Castillo and Moore",1
"Skinner, Pierce and Price",1
"Weaver, Wilkinson and Mcmahon",1
"Kennedy, Patton and Gonzalez",1
"Chavez, Wilson and Sanders",1
"Andrews, Spencer and Jackson",1
"Williams, Castillo and Brown",1
"Gonzales, Jones and Price",1
"Coleman, Valdez and Turner",1
"Mccall, Saunders and Smith",1
"Nguyen, Patton and Stewart",1
"Miller, Parker and Taylor",1
"Brennan, Pennington and Freeman",1
"Madden, Padilla and Coleman",1
"Johnson, Clark and Johnson",1
"Anderson, Cline and Smith",1
"Tran, Watts and Schneider",1
"Ramos, Torres and Mckinney",1
"Johnson, Kelley and Green",1
"Gonzales, Guerra and Martin",1
"Santos, Macias and Salazar",1
"Vasquez, Benson and Cohen",1
"Martinez, Pruitt and Morales",1
"Stanley, Hamilton and Odonnell",1
"Acosta, Alvarez and Rodriguez",1
"Johnson, Brown and Barber",1
"Mcintosh, Bruce and Bolton",1
"Castillo, Hernandez and Obrien",1
"Duran, Williams and Kelly",1
"Miller, Aguirre and Clements",1
"Castro, Cunningham and Diaz",1
"Rodriguez, Bridges and Sanchez",1
"Ramos, Anthony and Nguyen",1
"Jarvis, Zimmerman and Evans",1
"Flores, Odonnell and Peterson",1
"Nolan, Mcgrath and George",1
"Ramirez, Ferguson and Stevens",1
"Hartman, Johnson and Soto",1
"George, Griffin and Swanson",1
"Martinez, Yates and Parker",1
"Hoffman, Craig and Hernandez",1
"Murphy, Williams and Bautista",1
"Ward, Robinson and Watson",1
"Miller, Peterson and Rosario",1
"Gordon, Lopez and Martinez",1
"Chambers, Anthony and Watts",1
"Hendrix, Mahoney and Wilson",1
"Taylor, Martinez and Ramirez",1
"Chaney, Young and Mccullough",1
"Moore, Mcdaniel and Walker",1
"Hernandez, Alexander and Walsh",1
"Oneill, Durham and Stevenson",1
"Duke, Lutz and Mclaughlin",1
"Kelley, Mcknight and Austin",1
"Matthews, Rodriguez and Perez",1
"Compton, Palmer and Rasmussen",1
"Stephens, Bernard and Patterson",1
"Carrillo, Smith and Rogers",1
"Anderson, Garrett and Mccormick",1
"Harvey, Hoffman and Hansen",1
"Maddox, Johnson and Scott",1
"Thomas, Oconnor and Adams",1
"Foster, Mckinney and Norton",1
"Lee, Johnston and Fitzgerald",1
"Thompson, Mcdonald and Miller",1
"Jefferson, Good and Chavez",1
"Stevens, Hardy and Martinez",1
"Carpenter, Wilson and Pierce",1
"Carter, Turner and Johnson",1
"Walton, Cross and Williams",1
"Williams, Beasley and Joyce",1
"Nolan, Carpenter and Estrada",1
"Jones, Fuentes and Anderson",1
"Lewis, Moore and Caldwell",1
"Taylor, Miller and Mcdonald",1
"Page, Hall and Stephenson",1
"Pierce, Bell and Mitchell",1
"Martinez, George and Owens",1
"Summers, Chang and Vaughn",1
"Delgado, Alvarez and Harmon",1
"Gibson, Duncan and Solomon",1
"Deleon, Gutierrez and Krause",1
"Hatfield, Heath and Terrell",1
"Griffin, Morales and Meyers",1
"Hayes, Salas and Petersen",1
"Smith, Anderson and Molina",1
"Malone, Wallace and Matthews",1
"Beck, Morrow and Peterson",1
"Barber, Mclaughlin and Craig",1
"Sullivan, Schmidt and Jones",1
"Johnson, Sanchez and Myers",1
"Becker, Reynolds and Bolton",1
"Stevens, Pitts and Patton",1
"Caldwell, Wells and Martinez",1
"Ellis, Parker and Williams",1
"Hernandez, Keller and Myers",1
"Graham, Hutchinson and Lawrence",1
"Rubio, Johnson and Bennett",1
"Gonzalez, Washington and White",1
"Parks, Chaney and Andrade",1
"Flores, Campos and Fernandez",1
"Lopez, Norris and Griffin",1
"Baker, Houston and Stevens",1
"Mitchell, Murphy and Collins",1
"Diaz, Guerrero and Camacho",1
"Hickman, Dominguez and White",1
"Andrews, Nelson and Warren",1
"Russell, Haynes and Rivers",1
"Johnson, Boyd and Gutierrez",1
"Adams, Hoffman and Nelson",1
"Powell, Ramsey and Aguirre",1
"Williams, Martinez and Leblanc",1
"Cooper, Martinez and Scott",1
"Rodriguez, Davis and Evans",1
"Rasmussen, Martinez and Fox",1
"Andersen, Curry and Wells",1
"Stein, Owens and Rodriguez",1
"Russell, Morris and Butler",1
"Marshall, Peters and Morris",1
"Brown, Austin and Nicholson",1
"Aguilar, Whitehead and Griffin",1
"Brown, Shepherd and Hernandez",1
"Zimmerman, Fletcher and Lee",1
"Fuller, Woods and Thompson",1
"Cook, Dawson and Robinson",1
"Graham, Ramirez and Roberts",1
"Maldonado, Lester and Reyes",1
"Brown, Washington and Reid",1
"Torres, Gardner and Wilson",1
"Villanueva, Bell and Bailey",1
"Olsen, Jackson and Contreras",1
"Oconnell, Ward and Ashley",1
"Mullins, Phillips and Robertson",1
"Lynn, Mclaughlin and Rush",1
"Thompson, Coleman and Hall",1
"Walker, Martinez and Perkins",1
"Odonnell, Schaefer and Hardy",1
"Oconnor, Morris and Jimenez",1
"Johnson, Stevens and Sherman",1
"Gibson, Brown and Jackson",1
"Anderson, Simmons and Holmes",1
"Gordon, Taylor and Baldwin",1
"Rodriguez, Scott and Jackson",1
"Stewart, Thompson and Hopkins",1
"Roman, Estrada and Anderson",1
"Ramirez, Clark and Franklin",1
"Morrison, Campos and Molina",1
"Fowler, Garcia and Edwards",1
"Donaldson, Morton and Barrett",1
"Harrison, Barr and Gilmore",1
"Miller, Simmons and White",1
"Carr, Schneider and Stevenson",1
"Foster, Lambert and Wright",1
"Bryan, Horton and Roberts",1
"Thomas, Vaughn and Armstrong",1
"Gray, Hopkins and Collins",1
"Blankenship, Davis and Hardy",1
"Escobar, Forbes and Clements",1
"Williams, George and Gutierrez",1
"Baldwin, Allen and Freeman",1
"Sanchez, Perez and Golden",1
"Clements, Allen and Jones",1
"Holland, Johnson and Young",1
"Hernandez, Beck and Harrison",1
"Willis, Anderson and Lewis",1
"Ingram, Rhodes and Malone",1
"Gonzalez, Frank and Thomas",1
"Adkins, Guzman and Hopkins",1
"Campbell, Griffin and Russell",1
"Vasquez, Riggs and Barajas",1
"Ingram, Henderson and Simpson",1
"Mullins, Peterson and Crawford",1
"Rodriguez, Carter and White",1
"Bradley, Reyes and Harris",1
"Graves, Rodriguez and Hernandez",1
"Erickson, Anderson and Chen",1
"Kelly, Thompson and Rodriguez",1
"Turner, Robinson and Alexander",1
"Richardson, Clay and Lewis",1
"Alexander, Williams and Reed",1
"Webster, Morrison and Sanders",1
"Mcmillan, Coleman and Sharp",1
"Jackson, Green and Vazquez",1
"Nielsen, Brown and Alvarez",1
"Garcia, Garcia and Powell",1
"Schwartz, Ellis and Carter",1
"Elliott, Bowman and Baxter",1
"Osborne, Crawford and Garcia",1
"Lowery, Brown and Vasquez",1
"Mills, Hudson and Roberts",1
"Thompson, Martin and White",1
"Bennett, Hobbs and Patrick",1
"Grimes, Thomas and Bailey",1
"Thomas, Herrera and Weber",1
"Chandler, Hess and Wilson",1
"Anderson, Bentley and Johnson",1
"Gutierrez, Miller and Ray",1
"Clark, Norman and Miranda",1
"Montes, Hamilton and Schneider",1
"Nelson, Green and Schultz",1
"Steele, Fitzgerald and Steele",1
"Burton, Chapman and Miller",1
"Young, Chavez and Carlson",1
"Daugherty, Short and Gamble",1
"Johnson, Richardson and Hamilton",1
"Clark, Harris and Campbell",1
"Wilson, Rogers and Taylor",1
"Avery, Mitchell and Mcknight",1
"Harvey, Cabrera and Bishop",1
"Moreno, Johnson and Schultz",1
"Parker, Gutierrez and Martinez",1
"Moran, Smith and Peterson",1
"Romero, Velazquez and Mejia",1
"Moore, Hawkins and Christensen",1
"Walker, Schultz and Ingram",1
"Jenkins, Oconnor and Carr",1
"Cohen, Taylor and Lawrence",1
"Williams, Miller and Norman",1
"Walton, Mitchell and Wood",1
"Coleman, Montoya and Hunt",1
"Knight, Stewart and Garcia",1
"Johnson, Keith and Sellers",1
"Mendoza, Wood and Montoya",1
"Daniels, Carpenter and Smith",1
"Jackson, Campbell and Craig",1
"Francis, Wallace and Palmer",1
"Joseph, Castillo and Chapman",1
"Rodriguez, Kim and Spencer",1
"Moyer, Robinson and Lewis",1
"Williams, Campbell and Bullock",1
"Franco, Patterson and Hodges",1
"Jones, Walker and Cochran",1
"Edwards, Meyers and Young",1
"Garcia, Weber and Stephens",1
"Roberts, Garcia and Alvarez",1
"Stephens, Taylor and Malone",1
"Spencer, Clark and Horton",1
"Gonzalez, Tran and Baxter",1
"Mendez, Snow and Sullivan",1
"Sanders, Sawyer and Ayala",1
"Frederick, Gonzalez and Powers",1
"Barker, Torres and Jenkins",1
"Osborne, Allen and Johnson",1
"Gonzalez, Estrada and Kim",1
"Larsen, Simon and Thompson",1
"Shaw, Johnston and Sampson",1
"Smith, Sanchez and Taylor",1
"Romero, Cantrell and Adams",1
"Gentry, Robertson and Smith",1
"Mcdonald, Avery and Gutierrez",1
"Silva, Washington and Mckay",1
"Cantu, Griffin and Schultz",1
"Miranda, Morris and Taylor",1
"Smith, Short and Martinez",1
"Stewart, Munoz and Hooper",1
"Payne, Beltran and Newton",1
"Fitzgerald, Johnson and Johnson",1
"Gibbs, Stevenson and Monroe",1
"Erickson, Hubbard and Martin",1
"Li, Harris and Christensen",1
"Morris, Williams and Solis",1
"Johnson, Martin and Jones",1
"Mckinney, Morris and Fernandez",1
"Johnson, Johnson and Wolf",1
"Taylor, Sullivan and Hicks",1
"Robinson, Cabrera and Cooper",1
"Washington, Manning and Ortiz",1
"Cole, Martinez and Snyder",1
"Gonzalez, Gutierrez and Rocha",1
"Moreno, Miller and Nelson",1
"Bradley, Daniels and Ware",1
"Hunter, Mcconnell and Nichols",1
"Hernandez, Tate and Jimenez",1
"Patrick, Cooper and Smith",1
"Peterson, Hart and Williams",1
"Campbell, Williams and Lee",1
"Krause, Garcia and Mclaughlin",1
"Nichols, Moore and Jackson",1
"Rodriguez, Duarte and Welch",1
"Anderson, Marshall and Zimmerman",1
"Moses, Campbell and Robertson",1
"Griffin, Jackson and Marshall",1
"Owen, Mendez and Williams",1
"Mitchell, Mcfarland and Estes",1
"Thomas, Wilkinson and Gonzales",1
"Johnson, Washington and Anderson",1
"Flores, Krueger and Cooper",1
"Camacho, Williams and Chambers",1
"Bowman, Garrison and King",1
"Bowman, Ellis and Jackson",1
"Weaver, Deleon and Webster",1
"Harris, Edwards and Barron",1
"Short, Mcclain and Powers",1
"Green, Russell and Moreno",1
"Crawford, Cruz and Reynolds",1
"Schroeder, Arnold and Baird",1
"Stuart, Williams and Smith",1
"Thompson, Harris and Marshall",1
"Allen, Nielsen and Joseph",1
"Koch, Hoffman and Robinson",1
"Jordan, Marshall and Howell",1
"Gonzalez, Rogers and Nelson",1
"Richardson, Everett and Brown",1
"Ruiz, Carpenter and Parker",1
"Compton, Rhodes and Dawson",1
"Velazquez, Thompson and Smith",1
"Perkins, Mcconnell and Jackson",1
"Porter, Coleman and Garza",1
"Harvey, Richardson and Kelley",1
"Shelton, Orozco and Watson",1
"Anderson, Gaines and Irwin",1
"Martin, Mahoney and Edwards",1
"Wilson, Potter and Schneider",1
"Bartlett, Shields and Pitts",1
"Stokes, Ramirez and Barajas",1
"Marks, Zimmerman and Thomas",1
"Schmidt, Bailey and Allen",1
"Lynch, Mcdonald and Olson",1
"Smith, Torres and Villarreal",1
"Cooley, Nielsen and Collins",1
"Fischer, Irwin and Flores",1
"Schneider, Simpson and Guzman",1
"Christensen, Rice and Pittman",1
"Knapp, Rogers and Williams",1
"Williams, Norris and Bowman",1
"Pitts, Walton and Henderson",1
"Johnson, Henderson and Larsen",1
"Bartlett, Smith and Salinas",1
"Henry, Norton and Vincent",1
"Gonzalez, King and Thomas",1
"Norris, Ferguson and Tran",1
"Davis, Phillips and Rivera",1
"Turner, Tanner and Russell",1
"Schmidt, Brooks and Lewis",1
"Jennings, Holland and Brown",1
"Thomas, Pearson and Green",1
"Hanson, Lowery and Wiggins",1
"Montgomery, Morgan and Rodriguez",1
"Oneill, Montoya and Medina",1
"Fitzpatrick, Bird and Cohen",1
"Barnes, Cummings and Perry",1
"Johnson, Ferguson and Johnson",1
"Ferguson, Robinson and Barrett",1
"Mckay, Mcdonald and Bruce",1
"Cook, Jennings and Weaver",1
"Richard, Ramirez and Salazar",1
"Hurley, Williams and Steele",1
"King, Gomez and Alexander",1
"Velasquez, Walls and Keller",1
"Crawford, Beck and Aguilar",1
"Alvarez, Allen and Hammond",1
"Mcgrath, Harvey and Erickson",1
"Grimes, Webster and Carlson",1
"Powers, Garcia and Douglas",1
"Park, Rodriguez and Johnson",1
"Mckinney, Reilly and Underwood",1
"Brooks, Diaz and Rodriguez",1
"Alvarez, Wiley and Robinson",1
"Thomas, Thompson and Brown",1
"Espinoza, Wheeler and Parsons",1
"Richardson, Vega and Moore",1
"Joyce, Monroe and Wiggins",1
"Abbott, Lawrence and Jenkins",1
"Martin, Sanchez and Woods",1
"Merritt, Diaz and Nichols",1
"Marsh, Barnes and Oconnor",1
"Kline, Harvey and Montgomery",1
"Walters, Boyd and Wallace",1
"Norton, Smith and Washington",1
"Schroeder, White and Neal",1
"Martinez, Duncan and Campbell",1
"Cruz, Oconnor and Padilla",1
"Blevins, Reeves and Gilmore",1
"Graham, Walton and Cantrell",1
"Everett, Delgado and Tran",1
"Torres, Gallagher and Johnson",1
"Wilson, Lawrence and Wilson",1
"Jackson, Clay and Jackson",1
"Merritt, Edwards and Garcia",1
"Maldonado, Gordon and Coleman",1
"Coleman, Horton and Sanchez",1
"Barker, Reeves and Williams",1
"Morgan, Brown and Hernandez",1
"Wilson, Woods and Robertson",1
"Warren, Roberts and Thomas",1
"Moore, Gonzales and Powers",1
"Martinez, Vaughn and Anderson",1
"Hernandez, Salazar and Greer",1
"White, Aguilar and Jacobs",1
"Howell, Marshall and Williams",1
"Trevino, Espinoza and Camacho",1
"Campbell, Frazier and Blake",1
"Pratt, Anderson and Graves",1
"Glover, Pollard and Dominguez",1
"Jenkins, Thompson and Ellis",1
"Lawrence, Price and Johnston",1
"Roberts, Anderson and Gilbert",1
"Phillips, Jarvis and Smith",1
"James, Gonzalez and Powell",1
"Hanson, Powers and Martinez",1
"Williams, Newton and Meza",1
"Williams, Tucker and Thompson",1
"Nelson, Rodriguez and Warren",1
"Schmidt, Hubbard and Lawrence",1
"Gross, Mcbride and Bailey",1
"Baker, Cabrera and Cardenas",1
"Bennett, Gallegos and Phillips",1
"Dominguez, Parker and Smith",1
"King, Friedman and Hamilton",1
"Thornton, Allen and Lopez",1
"Russell, Jacobs and Stone",1
"Barnes, Kennedy and Powell",1
"Davis, Galvan and Garrett",1
"Gonzalez, Smith and Taylor",1
"Thornton, Beltran and Spencer",1
"Mcclure, Lewis and Wright",1
"Williams, Villanueva and Hawkins",1
"Shepherd, Bates and Clark",1
"Bowman, Murphy and Rasmussen",1
"West, Martinez and Waller",1
"Martin, Keller and Bailey",1
"Adams, Owens and Martinez",1
"Ford, Hernandez and Wilcox",1
"Hansen, Chambers and Chen",1
"Stewart, Mccall and Marshall",1
"Yates, Stewart and Frederick",1
"Mason, Franklin and Stewart",1
"Guerrero, Johnson and Barron",1
"Johnson, Boone and Torres",1
"Stephens, Armstrong and Sampson",1
"Martinez, Moreno and Weaver",1
"Gutierrez, Rowland and Steele",1
"Mclaughlin, Ayala and Mays",1
"Moore, Sherman and Newman",1
"Stark, Griffin and Taylor",1
"Walker, Roberts and Walls",1
"Villa, Martinez and Thomas",1
"Jacobs, Harper and Wright",1
"Solis, Velasquez and Hall",1
"Thompson, Swanson and Lynch",1
"Moody, Mcintosh and Padilla",1
"Lewis, Smith and Espinoza",1
"Gonzalez, Carey and Espinoza",1
"Nelson, Schneider and Robertson",1
"Thomas, Larson and Chavez",1
"Davis, Davis and Chandler",1
"Chavez, Leonard and Clements",1
"Hardy, Richards and House",1
"Martin, Wallace and Edwards",1
"Ferguson, Ramos and Woods",1
"Middleton, Horton and Barnes",1
"Hartman, Thomas and Smith",1
"Hernandez, Cooper and Hill",1
"Villegas, Hines and Schroeder",1
"Castro, Weber and Martinez",1
"Wallace, Brown and Callahan",1
"Douglas, Bryan and Galloway",1
"Brown, Goodwin and Robertson",1
"Freeman, Castillo and Steele",1
"Ochoa, Carrillo and Burke",1
"Jones, Powell and Alvarado",1
"Ross, Thompson and Anderson",1
"Sanchez, Turner and Walls",1
"Davis, Gonzalez and Martinez",1
"Mullen, Mccormick and Wilson",1
"Gonzalez, Martin and Wang",1
"Anderson, Gonzalez and Wagner",1
"Jacobs, Jackson and Williams",1
"Fleming, Perkins and Gallagher",1
"Martinez, Williams and Carpenter",1
"Mitchell, Olsen and Jones",1
"Salazar, Anderson and Williams",1
"Torres, Beck and Nicholson",1
"Gordon, Smith and Montoya",1
"Berger, Sexton and Williams",1
"Mccormick, Harris and Chase",1
"Alvarado, Booth and Sullivan",1
"Coleman, Luna and Beltran",1
"York, Velasquez and White",1
"Snyder, Patton and Murphy",1
"Rice, Villarreal and Lopez",1
"Hammond, Alvarez and Owens",1
"Ramirez, Barron and Hernandez",1
"Johnson, Adams and Robinson",1
"Greer, Lawrence and Mitchell",1
"Green, Christensen and Flores",1
"Sanchez, Hamilton and Franklin",1
"Lewis, Gibson and Mcdonald",1
"Mcdonald, Avila and Knight",1
"Fowler, Jordan and Hernandez",1
"Thompson, Winters and Lewis",1
"Webb, Callahan and Sandoval",1
"Wilkins, Taylor and Maxwell",1
"Weaver, Vazquez and Griffin",1
"Randall, Mata and Mckenzie",1
"Carr, Henderson and Bright",1
"Gilbert, Mejia and Cooper",1
"Hansen, Erickson and Griffith",1
"Smith, Martinez and Thomas",1
"Bell, Morrow and Copeland",1
"Carroll, Harrell and Evans",1
"Sharp, Morales and Cooper",1
"Brown, Matthews and Rodriguez",1
"Crawford, Carroll and Maldonado",1
"Benson, Hodges and Schneider",1
"Anderson, Hall and Morales",1
"Love, Davies and Anderson",1
"Gaines, Daniels and Morales",1
"Reilly, Brown and Thompson",1
"Mcguire, Porter and Richards",1
"Hanna, Brown and Figueroa",1
"Williams, Davis and Merritt",1
"Holmes, Wise and Gonzalez",1
"Murray, Nixon and Cantrell",1
"Blair, Brooks and Johnson",1
"Hudson, Hunt and Williams",1
"Kramer, Mays and Williamson",1
"Evans, Andersen and Brooks",1
"Graham, Ruiz and Martinez",1
"Morrow, Raymond and Keith",1
"Hill, Rogers and Williams",1
"Erickson, Spears and Morris",1
"Chapman, Meyer and Garcia",1
"Harris, Martinez and Raymond",1
"Clements, Rodgers and Jones",1
"Stone, Simmons and Mcclain",1
"Mcpherson, Rogers and Watts",1
"Preston, Novak and Bridges",1
"Blake, Lester and Cunningham",1
"Kim, Mcintosh and Cardenas",1
"Martinez, Austin and Ramos",1
"Brown, Atkinson and Newton",1
"Gonzalez, Thomas and Contreras",1
"Kline, Castaneda and Rodriguez",1
"Morris, Mclean and Gibson",1
"Walker, Garrison and Adams",1
"White, Williams and Nguyen",1
"Rodriguez, West and Carney",1
"Wilcox, Williams and Gibbs",1
"Allen, Lawrence and Hunter",1
"Martin, Crawford and Tapia",1
"Snyder, Miller and Wallace",1
"Christensen, Lee and Green",1
"Duncan, Salazar and Allen",1
"Skinner, Johnson and Carroll",1
"Myers, Stanley and Ballard",1
"Martin, Robertson and Cook",1
"Rose, Jones and Hernandez",1
"Norton, Rodgers and Mcgrath",1
"Cardenas, Schmitt and Kaufman",1
"Martinez, Reyes and Figueroa",1
"Mason, Woodard and Thompson",1
"Fowler, Leonard and Santos",1
"Barber, Chandler and Valentine",1
"Hall, Goodwin and Reynolds",1
"Thompson, Burnett and Carroll",1
"Kennedy, Howell and Campbell",1
"Jenkins, Stokes and Weaver",1
"Lawrence, Andrews and Durham",1
"Parsons, Jones and Mckinney",1
"Baker, Bell and Hernandez",1
"Jennings, Johnston and Maxwell",1
"Williams, Stephens and Bender",1
"Fernandez, Wagner and Williams",1
"Huynh, Coleman and Cherry",1
"Moreno, Vargas and Gordon",1
"Lee, Velasquez and Howard",1
"Hodges, Campbell and Baker",1
"Schaefer, Brooks and Schmidt",1
"Sanders, Lucero and Archer",1
"Walker, Thomas and Mcdonald",1
