merchant_name,total_spend
"Wilcox, Lowe and Patton",4667.15
Hays-Dean,4667.12
"Peters, Johnson and Jimenez",4667.1
"Hall, Brown and Moore",4667.08
"Rojas, Roberts and Mack",4667.02
"Garner, Jones and Potter",4666.98
Greer-Mendez,4666.95
"Guerrero, Wood and Williams",4666.94
"Campbell, Hebert and Becker",4666.89
Ingram Ltd,4666.83
"Huffman, Cooper and Roman",4666.76
"Sanders, Cameron and Henry",4666.52
"Wright, Reeves and Randolph",4666.38
"Smith, Robinson and Cardenas",4666.38
"Sosa, Casey and Reyes",4666.33
Patton-Jensen,4666.26
"Kelley, Cook and Jones",4666.25
"Hayden, Jenkins and Donovan",4666.18
Murray-Hernandez,4666.17
Ferguson-Robinson,4666.05
Church-Wyatt,4665.83
"Brown, Lewis and Rogers",4665.69
Wright-Hardy,4665.61
"Briggs, Adkins and Rivera",4665.51
Peterson-Warren,4665.48
Perez-Medina,4665.42
"Wiley, Reyes and Sutton",4665.41
Bailey-Pittman,4665.39
Jackson-Nichols,4665.3
"Hutchinson, Gross and Dunn",4665.11
Casey-Hayden,4664.78
"Graham, Michael and Arroyo",4664.68
"Mcclure, Becker and Moody",4664.61
"Thomas, Mclean and Marsh",4664.5
"Stone, Dominguez and Odom",4664.49
"House, Hernandez and Ayala",4664.44
"Warren, Tyler and Ferguson",4664.32
"Rogers, Vazquez and Hood",4664.3
Harrington-Mckay,4664.3
"Page, Raymond and Hensley",4664.28
Barron PLC,4664.240000000001
Stephens-Bates,4664.19
"Moore, Lewis and Alvarez",4664.18
"Vega, Torres and King",4664.1
Holder-Hancock,4664.08
Briggs-Moore,4664.01
Juarez-Rodriguez,4663.97
"Cole, Barber and Malone",4663.85
Vargas-Shepherd,4663.84
Short-Silva,4663.77
Robinson-Nguyen,4663.77
"Jensen, Gentry and French",4663.45
Black-Williams,4663.37
"Johnson, Smith and Newman",4663.3
"Stout, Scott and Hancock",4663.22
"Cooley, Hernandez and Gardner",4663.18
"Jones, Wolfe and Cox",4663.11
"Barton, Boyle and Wilson",4663.09
"Stephens, Dalton and Fernandez",4663.02
"Joseph, Moreno and Anthony",4662.93
"Sherman, Parker and Cruz",4662.67
Fletcher-Williams,4662.66
Clark-Valentine,4662.61
"Martin, Bray and Gentry",4662.33
Alexander-Wilson,4662.33
"Mckee, Anderson and Lopez",4662.3
Norton-Peterson,4662.26
"Sanford, Davis and Cummings",4662.16
"Nelson, Valdez and Nguyen",4662.13
Hughes-Williams,4662.13
Wyatt-Bennett,4662.1
"Ponce, Hines and Kelly",4662.07
"Morgan, Williams and Proctor",4661.92
Joseph-Lin,4661.88
"Thomas, Gibson and Ross",4661.57
"Miller, Holland and Mcdonald",4661.53
"Gutierrez, Peterson and Hopkins",4661.48
Rasmussen-Watson,4661.25
"Mcdowell, Travis and Johnson",4661.24
Harris-Bailey,4661.2
Ward-Hunter,4661.19
"Choi, Allison and Tate",4660.96
"Miller, Cox and Osborne",4660.91
"Smith, Beard and Harris",4660.82
Ellison-Silva,4660.59
Greene-Ramirez,4660.44
"Peterson, Taylor and Melendez",4660.43
Castro-Roman,4660.42
"Flores, Krueger and Cooper",4660.23
"Gonzalez, Gonzalez and Dennis",4660.23
Phillips-Richardson,4660.22
Bryant-Jackson,4660.21
"Andrade, Murphy and Butler",4660.17
Fernandez-Martin,4660.12
"Jones, Brown and Reeves",4659.99
"Miller, Franco and King",4659.82
Cobb-Tanner,4659.76
"Villa, Dyer and Robertson",4659.75
"Baker, Hickman and Smith",4659.72
"Vargas, Berg and Carter",4659.66
"Rodriguez, Jones and Hobbs",4659.64
Evans-West,4659.59
Anderson-Davidson,4659.55
Kennedy-Miller,4659.51
"Miller, Wilson and Wilson",4659.45
Banks-Watts,4659.44
"Monroe, Shepard and Garcia",4659.43
"Wiggins, Coleman and Davis",4659.37
"Giles, Thompson and Torres",4659.33
Martin-Willis,4659.2
"Anderson, Hodge and Tate",4659.17
Serrano-Rodriguez,4659.08
"Green, Gordon and Gibson",4658.92
"Wade, Villa and Baker",4658.91
"Dean, Kelley and Horn",4658.89
Sandoval-Oliver,4658.86
Lopez-Mendoza,4658.78
Taylor-Dominguez,4658.77
"Evans, Patterson and Padilla",4658.54
"Zuniga, Small and Morrison",4658.48
"Pierce, Gibbs and Martinez",4658.41
Torres-Kennedy,4658.34
Douglas-Swanson,4658.31
Allen-Gomez,4658.3
Haas-Duran,4658.25
"Thompson, Warren and Harrell",4658.21
"Vincent, Calderon and Boyle",4658.16
Smith-Camacho,4657.87
Kline-Garza,4657.86
"White, Torres and Lopez",4657.83
"Paul, Woods and Galloway",4657.81
"Richards, Bauer and Maxwell",4657.63
Lawson-Murphy,4657.63
"Hodges, Washington and Williams",4657.54
Heath-Yang,4657.5
"Mitchell, Arnold and Taylor",4657.42
"Romero, Smith and Weaver",4657.4
"Dyer, Benjamin and Clark",4657.28
Griffin-Martinez,4657.25
"Acevedo, White and Alvarez",4657.12
"Johnston, Hines and White",4657.02
"Wilson, Anderson and Morris",4656.98
"Shaw, Duncan and Hogan",4656.95
Erickson-Brady,4656.95
"Booker, Whitaker and Gamble",4656.69
"Harris, Wright and Contreras",4656.36
Hines-Tucker,4656.25
Harmon-Small,4656.22
"Evans, Rivera and Hill",4656.21
"Smith, Griffith and Larson",4656.16
Hughes-Sherman,4656.13
Morgan-Jones,4656.05
"Meyer, Ross and Smith",4655.97
"Reid, Anderson and Cochran",4655.86
Campbell-Taylor,4655.83
"Williams, Jackson and Glover",4655.7
Villarreal LLC,4655.43
Hansen-Little,4655.4
Hart-Nguyen,4655.39
"Porter, Sanders and Anderson",4655.26
"Torres, Hunter and Stewart",4655.19
Larsen-Meyer,4655.1
Morales-Green,4654.860000000001
"Davis, Webb and Barnett",4654.83
"Moore, Nichols and Davis",4654.82
Crawford-Banks,4654.8
Dunlap-Choi,4654.72
Huynh-Cervantes,4654.69
"Simpson, Garner and Martinez",4654.52
"Smith, Patel and Ortiz",4654.51
"Carter, Nelson and Smith",4654.4
"Martin, Howard and Rodriguez",4654.38
Oneill LLC,4654.299999999999
"Valentine, Todd and Cardenas",4654.16
"Sanchez, Rivera and Briggs",4654.1
Weeks-Hughes,4654.09
"Gomez, Young and Howe",4654.08
"Abbott, Garcia and Moran",4654.02
"Evans, Johnson and Ellis",4653.97
"Sanchez, Morris and Bowers",4653.96
Mcintyre-Miles,4653.94
"Butler, Jenkins and Robinson",4653.87
Burke-Kelley,4653.73
"Reyes, Bryant and Jenkins",4653.65
Hale-Pearson,4653.58
"Russell, Shaw and Freeman",4653.55
Salazar-Reeves,4653.44
"Tran, Patterson and Gutierrez",4653.43
Contreras-Day,4653.33
"Dean, Whitaker and Hess",4653.22
Owens-Mcgee,4653.21
"Douglas, Drake and Greene",4653.16
Wood-Higgins,4653.15
Gates-Armstrong,4653.09
"Hansen, Russell and Lee",4653.05
Smith-Newman,4652.95
Braun-Stone,4652.94
Pugh-Werner,4652.69
"Hernandez, Higgins and Graves",4652.67
Roberts-Bradshaw,4652.65
Oconnor-Perez,4652.57
Ochoa-Wu,4652.35
Ritter Inc,4652.3
"Hendricks, Robles and Miller",4652.29
"Price, Campbell and Grant",4652.24
"Jackson, Simon and Rowe",4652.22
Wright-Tran,4652.2
Sherman Group,4652.16
"Cook, Carter and Lee",4652.04
"Bryant, Mitchell and Henderson",4651.92
"King, Boyd and Hughes",4651.86
"Murray, Lam and Taylor",4651.86
"Frey, Brown and Jones",4651.78
Nielsen-Rhodes,4651.77
"Carpenter, Meza and Miller",4651.65
Ho-Jones,4651.56
Ferrell-Harris,4651.41
Flynn-Farrell,4651.38
Contreras-Haynes,4651.36
"Mccall, Rodriguez and Anderson",4651.3
Rivers-Weaver,4651.28
"Johnson, Gross and Williams",4651.21
"Cohen, Page and Mcdowell",4651.18
Ortiz-Bennett,4651.17
Evans-Morris,4651.13
"Brock, Vargas and Johnson",4651.07
Bennett-Cook,4651.07
"Greene, Ruiz and Henderson",4651.06
"Jacobs, Salazar and Thompson",4651.0
"Boone, Davis and Cline",4651.0
"Allen, Munoz and Brown",4650.94
"Walters, Hall and Collins",4650.83
"Mccall, Johnson and Patel",4650.81
"Fields, Fisher and Saunders",4650.79
Levine-Murphy,4650.72
"Avery, Hanson and Luna",4650.71
"Hoffman, Potter and Hebert",4650.68
Lawson-Atkinson,4650.65
"Hicks, Nash and Brooks",4650.59
Leonard-Bray,4650.49
Ward-Fox,4650.44
"Porter, Murphy and Lawrence",4650.4
Brewer-Miller,4650.4
Cruz-Donovan,4650.39
"Pope, Floyd and Patton",4650.31
"Chavez, Taylor and Lowe",4650.31
James-Diaz,4650.28
Wheeler-White,4650.21
Horn-Wilson,4650.15
"Johnson, Chavez and Scott",4650.11
Ingram-Saunders,4650.05
"Smith, Huynh and Mccoy",4649.92
"Russell, Miller and Morales",4649.83
"Winters, Pham and Ford",4649.81
"Perez, Hutchinson and Wilson",4649.77
Young-Fischer,4649.73
"Castillo, Hunt and Craig",4649.69
"Moore, Pierce and Rivera",4649.69
Glass-Hall,4649.68
Castillo-Brewer,4649.66
"Johns, Lopez and Ward",4649.47
Coleman-Fletcher,4649.37
"Brown, Arnold and Chase",4649.34
Dixon-Riddle,4649.26
"Yates, Johnson and Wong",4649.23
Lamb Ltd,4649.16
"Gray, Davis and Jones",4649.05
Potter-Thomas,4648.99
"Morris, Morris and Gamble",4648.98
Johnson-Lane,4648.85
"Rubio, Patel and Sullivan",4648.83
"Snyder, Powell and Martinez",4648.74
"Zuniga, Madden and Mccoy",4648.66
"Hughes, Gonzalez and Williams",4648.57
Jackson-Keller,4648.52
Green-Cook,4648.47
"Moore, Graves and Russell",4648.34
Villanueva-Coleman,4648.33
Hunter-Bender,4648.31
"Moore, Pearson and Sherman",4648.2
Medina-Sullivan,4648.16
"Taylor, Robinson and Thornton",4648.03
"Shields, Pena and Leblanc",4648.0
"Livingston, Wood and Collins",4647.99
Martinez-Pacheco,4647.87
"Mclaughlin, Parker and Ritter",4647.7
"Jenkins, Black and Travis",4647.64
"West, Williams and Henderson",4647.63
"Anderson, Pena and Bell",4647.61
"Williams, Taylor and Horn",4647.59
Tanner-Yoder,4647.59
"Dickerson, Copeland and Wilson",4647.58
"Reid, Mcdowell and Nelson",4647.53
"Smith, Smith and Reyes",4647.48
Logan PLC,4647.31
"Jensen, Webb and Gardner",4647.27
Mason-Soto,4647.0
"Long, Clarke and Lucas",4646.94
Daniels-White,4646.93
"Castro, Wolfe and Gould",4646.87
"Kelly, Johnson and Scott",4646.64
"Hodges, Roberts and Bell",4646.58
"Martinez, Skinner and Kim",4646.54
"Benson, Brown and Hubbard",4646.35
"Hurst, Parrish and Lin",4646.21
Butler-Long,4646.18
"Phillips, Chandler and Reid",4646.14
Perry-Shaw,4646.14
Leach Group,4646.1
"Fuentes, Scott and Brown",4646.06
"Martinez, Riddle and Christensen",4646.05
Ochoa-Gregory,4645.78
Newman-Guerra,4645.59
Price-Green,4645.54
"Morris, Johnston and Bennett",4645.52
Little-Liu,4645.47
"Santiago, Dean and Orr",4645.41
Levy-Huynh,4645.33
Webster-Jackson,4645.26
Reynolds-Mejia,4645.23
"Matthews, Lee and King",4645.21
Barnes-Roman,4645.19
Pitts-Conway,4645.1
Green-Sutton,4645.05
"Pierce, Boone and Rodgers",4645.02
Pierce-Hobbs,4645.02
"Christian, Newman and Bartlett",4644.75
"Sloan, Park and Alexander",4644.72
Montoya-Hamilton,4644.63
"Wright, Oconnell and Dean",4644.61
"Lawson, Williams and Munoz",4644.57
Johnson-Rogers,4644.57
"Jones, Mosley and Navarro",4644.55
Ford-Miller,4644.51
Smith-Mason,4644.46
Fleming-Williams,4644.33
Morris-Patel,4644.27
"Meyer, Jackson and Barnes",4644.26
"Harris, James and Page",4644.07
"Moody, Flores and Cross",4643.89
"Vazquez, Torres and Jones",4643.8
Carlson-Miller,4643.75
"Davis, Hobbs and Steele",4643.65
"Ramirez, Shea and Murphy",4643.58
Davis-Flores,4643.56
"Daniels, Rush and Johnson",4643.49
Johnson-Stone,4643.36
"Cox, Hodges and Gregory",4643.2
"Barajas, Dyer and Bowen",4643.07
Dickson-Acevedo,4643.01
Pollard-Munoz,4642.98
"Oliver, Perry and Jenkins",4642.95
"Reilly, Vaughn and Salazar",4642.8
Payne-Simmons,4642.75
Washington-Summers,4642.67
"Mcintosh, Hunt and Krause",4642.61
"Craig, White and Novak",4642.6
"Kelley, Silva and Walters",4642.51
"Brown, Crawford and Bates",4642.46
Marsh-Duke,4642.36
Little-Hernandez,4642.3
"Raymond, Silva and Crosby",4641.92
Chambers-Berg,4641.91
"Scott, Roberson and Johnson",4641.78
"Booker, Baxter and Ramirez",4641.74
"Davis, Browning and Horn",4641.6
Collins-Weber,4641.45
Hayden Group,4641.44
Friedman PLC,4641.35
"Mathews, Diaz and Baker",4641.22
"Massey, Harmon and Choi",4641.21
"Delgado, Moreno and Crawford",4641.09
"Johnson, Stewart and Baker",4641.05
Lawson-Melton,4641.04
"Simmons, Mcclain and Roberts",4640.99
"Castillo, King and Bolton",4640.99
Larson-Aguilar,4640.99
Young-Carrillo,4640.9
"George, Newman and Norman",4640.85
David-Estrada,4640.81
"Collins, Hartman and Reed",4640.75
"Davis, Velez and Walker",4640.68
Smith-Horn,4640.68
"Cain, Boyle and Walker",4640.59
"Hartman, Case and Holland",4640.51
"Barton, Dunn and Garcia",4640.43
"Griffith, Cole and Gutierrez",4640.36
Rowe-Carr,4640.36
"Kelly, Lewis and Williams",4640.32
Andersen-Smith,4640.26
Fisher-King,4640.24
"Rivera, Miller and Reeves",4640.21
"Fox, Hanson and Fox",4640.12
Carter-Chen,4640.06
Davis-Lee,4640.03
Bennett-Delgado,4640.02
Ryan-Aguirre,4639.96
"Duffy, Thomas and Mcpherson",4639.9
Ray-Wall,4639.83
"Flores, Torres and Jones",4639.7
Wright-Long,4639.66
"Schmidt, Brown and Logan",4639.42
"Sullivan, King and Wang",4639.42
Hensley LLC,4639.38
"Smith, Rodriguez and Bauer",4639.37
Fuentes-Barnes,4639.36
Bell-Mack,4639.24
"Ramirez, Green and Gutierrez",4639.23
"Hodge, Ryan and Vazquez",4639.13
Walker-Tucker,4639.01
"Rivera, Hall and Foster",4638.97
"Davis, Roberts and Kim",4638.88
"Hanson, Steele and Carpenter",4638.87
"Clarke, Ballard and Campbell",4638.79
"Phillips, Martin and Becker",4638.77
"Gutierrez, Hubbard and Lawrence",4638.68
Scott-Thompson,4638.62
Martinez-Howard,4638.48
"West, Brady and Lewis",4638.33
Hoffman-Farmer,4638.31
Chavez-Carlson,4638.2
Duke-Williams,4638.14
Murphy-Benjamin,4637.93
"Wilkerson, Hernandez and Martin",4637.88
"Jones, Barber and Stewart",4637.8
"Romero, Sanchez and Santiago",4637.77
"Trujillo, Richmond and Norman",4637.76
"Jackson, Huynh and Williams",4637.72
"Rodriguez, Frey and Daniels",4637.72
"Mullen, Becker and Hudson",4637.6
Haley-Mann,4637.5
Wade-Buchanan,4637.47
Tucker-Allen,4637.44
Graham-Moore,4637.33
"Reed, Ball and Walsh",4637.24
Buchanan-Bryant,4637.18
Hanna-Turner,4637.14
Coleman-Martinez,4637.03
"Mclaughlin, Scott and Davis",4636.83
Taylor-Coleman,4636.83
Mahoney Group,4636.73
"Kelly, Wright and Brock",4636.58
Dean-Raymond,4636.45
"Brown, Leach and Smith",4636.37
Rodriguez-Randall,4636.34
"Leach, Curry and Murillo",4636.17
"Avila, Phillips and Wilson",4636.16
Montgomery-Moore,4636.03
"Marquez, Zamora and Sherman",4635.96
"Williams, Strong and Morales",4635.86
Bowman-Thompson,4635.72
Wong-Jenkins,4635.45
Barry-Terrell,4635.36
Malone-Gaines,4635.34
"Davis, Thompson and Stewart",4635.21
"Gonzalez, Richmond and Thomas",4635.1
Olsen-Lopez,4634.87
"Washington, Wilson and Miles",4634.77
Villegas-Cole,4634.68
Love-Cox,4634.61
Murphy-Stephens,4634.55
"Brown, Williams and Mcneil",4634.52
Hernandez-Estes,4634.5
Brock-Malone,4634.41
Jones-Howell,4634.23
"Smith, Maldonado and Roberts",4634.08
"Austin, Miller and Harris",4634.04
"Yates, Parker and Hernandez",4633.61
"Willis, Snow and Jones",4633.52
Montgomery-Rich,4633.42
"Gonzalez, Meyer and Cortez",4633.33
"Harris, Bell and Cook",4633.01
"Hayes, Gregory and Chen",4632.89
Mullins-White,4632.83
"Davis, Marshall and Ashley",4632.77
"Buck, Johnston and Johnson",4632.68
"Butler, Miller and Rodriguez",4632.67
Moore-Ewing,4632.66
"Beard, May and Jones",4632.61
"Benson, Villarreal and Turner",4632.49
Strong Inc,4632.47
Munoz Ltd,4632.4
Wilkins-Roberts,4632.39
"Maxwell, Fernandez and Nguyen",4632.29
Davis-Lawson,4632.27
"Butler, Browning and Stephens",4632.03
Reynolds-Merritt,4631.93
"Stephenson, Oliver and Ortiz",4631.77
"Ingram, Phillips and Mccarty",4631.7
"Ford, Diaz and Nelson",4631.65
Alvarez-Cordova,4631.51
"Armstrong, Smith and Simmons",4631.5
Krueger LLC,4631.44
"Andrews, Johnson and Daniel",4631.36
"Ray, Singh and Reed",4631.28
Sanford-Brown,4631.25
"Nash, Martinez and Anderson",4631.12
"Morgan, Walters and Cox",4631.01
"Morrow, Dawson and Lopez",4630.87
"Williams, Larson and Kim",4630.87
"Flynn, Lam and Smith",4630.75
"Morris, Miller and Dalton",4630.61
"Johnson, Montgomery and Baird",4630.47
Williams-Branch,4630.4
"Adams, Grant and Figueroa",4630.19
"Leblanc, Zuniga and Walker",4630.16
"Castro, Boyle and Evans",4630.02
"Huynh, Thomas and Jones",4629.82
Carroll-Ware,4629.74
"Pena, Cervantes and Jones",4629.71
Ibarra and Sons,4629.68
Patrick-Garcia,4629.32
Rowland Ltd,4629.32
"Brown, Keller and Hill",4629.31
Durham-Perez,4629.27
"Porter, Mccarty and Brooks",4629.21
"Jenkins, Jackson and Singh",4628.99
"Munoz, Moran and Newman",4628.98
"Wang, Clark and Stevens",4628.87
"Grant, Brown and Martinez",4628.79
"Garza, Hull and Huffman",4628.78
"Davis, Davis and Mendoza",4628.75
Garcia-Fleming,4628.74
Ellison-Hughes,4628.62
Potts-Jensen,4628.62
Nelson-Joseph,4628.53
"Le, Dickerson and Anderson",4628.44
"Wolf, Strong and Phillips",4628.44
"Meyers, Kennedy and Burns",4628.33
"Schwartz, Sherman and Diaz",4628.24
Bell-Hale,4628.22
Evans-Callahan,4628.2
Nixon-Parker,4628.19
"Hanson, Murphy and Johnson",4627.95
"Wheeler, Carpenter and Pearson",4627.89
Edwards-Moore,4627.83
"Smith, Jones and Ford",4627.72
"Gonzalez, Pierce and Carter",4627.69
Matthews-Lucas,4627.57
"Wiggins, Smith and Lopez",4627.54
Sellers and Sons,4627.41
"Gardner, Daniels and Martin",4627.36
Anderson-Rodriguez,4627.36
Andrews-Liu,4627.35
"Martinez, Hernandez and Wyatt",4627.33
Schmidt-Burgess,4627.27
"Hunt, Clark and Meadows",4627.23
"Alexander, Gonzales and Mitchell",4627.21
"Williams, Patel and Hess",4627.21
Sanders-Williams,4627.21
"Snyder, Barker and Lozano",4627.2
"Griffin, Carpenter and Peters",4627.2
Wells-Jackson,4627.01
"Hernandez, Miller and Robertson",4626.97
Dudley-Little,4626.97
"Hernandez, Hughes and Powell",4626.92
Davis-Baldwin,4626.82
"Melton, Fields and Williams",4626.72
"Johnson, Mitchell and Nicholson",4626.64
"Alexander, Pace and Pruitt",4626.62
Wilson-Jimenez,4626.41
Cole-Roy,4626.4
"Mcconnell, Smith and Stewart",4626.35
"Fisher, Johnson and Duran",4626.27
Ford-White,4626.17
"Garcia, Kelly and Houston",4626.14
Johnston-Brown,4626.14
"Brock, Miller and Bautista",4626.13
"Yoder, Ochoa and Lee",4626.02
Jones-Kirby,4625.99
"Dunn, Green and Franklin",4625.86
Henry-Sanford,4625.84
Short-Acevedo,4625.81
Boyle Ltd,4625.44
"Grant, Andrews and Rogers",4625.33
Carter-Porter,4625.31
"Kirby, Horton and Walker",4625.3
Morgan-Kelly,4625.29
"Pacheco, Allen and Gordon",4625.27
"Smith, Alvarado and Barnett",4624.99
Levy-Miller,4624.96
Vargas-Jensen,4624.94
Mendez-Kelly,4624.89
"Osborne, Thomas and Walter",4624.85
"Taylor, Fisher and Garcia",4624.61
"Mcconnell, Bishop and Chavez",4624.59
"English, Robertson and Williams",4624.54
"Hernandez, Estes and Moran",4624.34
Taylor-Clayton,4624.33
Wade-Smith,4624.28
Roberts-Alvarado,4624.17
Smith-Myers,4624.1
"Miller, Ramos and Dean",4623.91
Marquez-Contreras,4623.88
"Lane, Davis and Lopez",4623.81
Chavez-Zimmerman,4623.77
"Brown, Wagner and Brown",4623.74
Roberson Group,4623.68
White-Harris,4623.66
"Hicks, Lane and Johnson",4623.58
"Garcia, Garcia and Higgins",4623.57
"Graves, Nunez and Bishop",4623.57
"Mitchell, Tran and Munoz",4623.53
Barron Ltd,4623.51
"Rose, Martinez and Whitaker",4623.48
"Peterson, Baker and Rodriguez",4623.39
Hoffman-Benson,4623.09
"Bell, Archer and Booker",4623.04
"Garza, White and Franklin",4623.01
Reeves-Clark,4623.01
Schultz-Sellers,4622.73
"Barnes, Ritter and Houston",4622.44
"Boyle, Robinson and Burton",4622.41
"Roberson, Reyes and Hines",4622.34
"Manning, Huang and Alexander",4622.25
Smith-Oneill,4622.12
Mcintosh-Johnson,4622.05
Grant-Jones,4621.95
Robertson-Rodriguez,4621.89
Hopkins-Hicks,4621.84
Ayers-Hughes,4621.84
Salas LLC,4621.81
Wood-Park,4621.73
"Olson, Lewis and Rodriguez",4621.7
"Shah, Edwards and Dickerson",4621.69
"Mckinney, Lopez and Young",4621.68
"Russell, Watts and Gray",4621.59
Gordon-Lloyd,4621.53
"Mcguire, Lutz and Saunders",4621.45
Richardson-Blake,4621.41
Mora-Davis,4621.4
"White, Chen and Green",4621.39
Blake-Glover,4621.2
Fritz Ltd,4621.18
Bennett-Blake,4621.05
Mclaughlin-Garcia,4620.81
"Boone, Perez and Munoz",4620.78
Martinez-James,4620.69
"Garrett, Sandoval and Gutierrez",4620.58
Kramer-Jackson,4620.38
"Johnson, Dalton and Cherry",4620.36
Lin-Cameron,4620.2
"Jennings, Nelson and Parker",4620.15
Hayes-Proctor,4620.15
"Shannon, Arroyo and Bonilla",4620.1
Beck-Johnson,4620.02
Edwards-Duffy,4619.99
Miller-Turner,4619.95
"Perkins, Mckenzie and Reynolds",4619.8
Stone-Holloway,4619.76
Jones-Cuevas,4619.71
"Walter, Nguyen and Hall",4619.67
"Owens, Kelly and Perez",4619.66
"Savage, Reese and Mccoy",4619.62
"Smith, Brown and Carter",4619.51
"Martinez, Hughes and Smith",4619.48
"Ramos, Everett and Duffy",4619.48
"Sawyer, Walters and Jordan",4619.47
Chan-Potts,4619.43
"Walker, Reed and Garcia",4619.21
"Mcintyre, Lopez and Richardson",4619.17
"Thomas, Diaz and Jones",4619.02
"Hart, Moore and Hood",4618.91
Jones-Henry,4618.89
"Chen, Campbell and Nicholson",4618.65
"Gray, Yoder and Stephenson",4618.32
"Peterson, Young and Henderson",4618.31
"Hernandez, Grant and Ellison",4618.3
"Fuentes, Li and Newman",4618.18
"Duke, Michael and West",4618.17
"Williams, Cook and Pearson",4618.09
Huber Group,4618.05
Hernandez-Williams,4617.9800000000005
Morgan-Munoz,4617.59
"Rodriguez, Lozano and Daniels",4617.52
"Ramirez, James and Fuller",4617.38
Guerrero-Harris,4617.38
"Kelly, Hansen and Adams",4617.3
"Bullock, Jones and Kelly",4617.23
"Harvey, Logan and Stephenson",4617.13
Vaughan-Jones,4617.13
"Bowen, Olson and Graham",4617.12
"Baker, Martin and Thompson",4617.09
"Rose, Fernandez and Stewart",4617.04
Gonzalez-Morgan,4617.02
"Johnson, Gallagher and Franco",4616.79
Fields-Wagner,4616.75
"Brown, Mcknight and Wolf",4616.72
"Johnson, Valdez and Hubbard",4616.58
Jackson-Baker,4616.55
Cain-Perez,4616.51
Robinson-Bonilla,4616.46
"Smith, Daniels and Howell",4616.45
"Miller, Hopkins and Flynn",4616.38
"Boyer, Lopez and Cowan",4616.34
"Guerra, Ramsey and Reed",4616.25
Lucas-Long,4616.24
Gutierrez-Farley,4616.23
Deleon-Perkins,4616.11
Cruz-Fox,4616.06
Todd-Williamson,4615.83
Williamson-Price,4615.73
Parker-Tyler,4615.72
"Elliott, Perez and Lee",4615.71
"Rodriguez, Chapman and Short",4615.68
"Moore, Torres and Ortega",4615.68
Blackwell-Tyler,4615.63
"West, Doyle and French",4615.62
"Walker, Schultz and Ingram",4615.61
Odom-Weiss,4615.48
"Hunt, Potts and Davis",4615.47
"Brooks, Johnson and Proctor",4615.44
"Valencia, Beasley and Berg",4615.37
Burke-Miles,4615.33
"Crawford, Andrews and Schultz",4615.29
"Lopez, Gentry and Yates",4615.29
